"person1" "person2" "person3" "person4" "person5" "person6" "person7" "person8" "person9" "person10"
"ENSG00000127838" 3.7427848 2.357969 -0.4250052 -2.0186011 4.5504575 0.6498172 1.2273264 4.3314042 3.9803239 0.6508588
"ENSG00000135926" 8.170782 8.29988 6.152308 8.318536 5.694964 5.948196 8.205873 6.146131 5.560215 6.031021
"ENSG00000018280" 4.842093 7.412001 7.768431 4.981212 8.137693 5.843585 7.736864 6.746632 7.596258 6.575839
"ENSG00000144579" 7.3363059 6.1964887 4.2909161 5.8099832 2.0243094 3.4907971 2.1181795 0.6159838 1.3787005 3.1585013
"ENSG00000127831" 0.7935975 1.9306705 -0.4488267 1.7068634 1.0404173 -1.7436939 -0.3496918 3.5030106 3.4607294 1.0910374
"ENSG00000135913" 6.367792 5.162124 5.753662 6.160492 6.519612 5.284968 6.57001 6.378422 5.91721 6.501343
"ENSG00000144580" 5.977323 6.335149 5.894512 5.959573 5.981305 6.396866 5.742992 5.385544 5.479391 6.245123
"ENSG00000115568" 5.377811 4.806974 2.444304 3.618732 3.807542 2.980823 3.658525 5.543432 3.873532 5.703011
"ENSG00000074582" 1.1086172 3.3156715 1.0822376 4.4035848 1.4816793 1.9350025 1.5467312 2.8705887 0.9939518 1.1643337
"ENSG00000163481" 3.6895524 3.6860645 1.5731876 1.1979065 1.2850984 3.6027714 -0.0785044 3.1113391 2.0490454 1.4875074
"ENSG00000163482" 0.4428533 1.8347334 0.5998927 1.2091876 4.1787468 2.194548 3.2363172 1.8343952 4.0123416 4.4118366
"ENSG00000135912" 4.352392 2.763579 4.166737 4.740286 2.632213 4.068524 3.458257 4.229277 4.840464 5.193775
"ENSG00000135929" 6.94269836 5.4913861 3.10545112 2.6513113 0.01223318 4.65435325 3.17670532 -0.78462142 -0.85148964 5.89611289
"ENSG00000115649" 2.511372 9.016945 8.692191 8.472018 3.55429 8.845312 3.406542 2.920855 6.744785 7.88511
"ENSG00000144567" 8.002476 7.66743 6.637319 4.882708 6.39515 7.962561 7.608016 7.747535 6.341133 5.767962
"ENSG00000158552" 3.30506 3.921795 3.075236 2.250244 4.105261 3.451775 2.529116 1.256075 2.592182 4.851649
"ENSG00000198925" 5.025035 3.04433 2.601673 7.097091 3.025209 2.464255 7.68264 4.234478 5.208277 6.339443
"ENSG00000163516" 6.273659 6.04707 6.012875 7.07333 5.707099 5.998666 6.197232 6.35912 5.556776 6.651185
"ENSG00000115661" 5.822075 3.023892 4.598702 4.582218 3.550752 4.633268 6.057274 5.915455 5.520223 2.375008
"ENSG00000127824" 4.929818 5.227265 6.235964 3.040945 6.614258 4.953576 6.102645 5.709943 4.82963 4.658053
"ENSG00000135924" 1.621933 2.793074 7.004284 6.535216 9.540817 2.743188 2.498638 4.798384 6.457112 1.862712
"ENSG00000123992" 2.600591 4.292905 2.128149 1.145624 5.169913 4.95067 1.064355 4.923364 4.350944 4.319441
"ENSG00000144591" 1.8723552 0.7686522 4.5299097 1.5750956 3.164407 2.1414875 3.9720597 2.6941091 0.7253598 1.5874638
"ENSG00000144589" 4.3549204 0.4640143 0.6914617 2.6065092 3.7859809 2.3149038 2.5097471 0.6354506 3.4756813 0.832991
"ENSG00000116106" 2.045674 5.36495 4.615093 3.856569 4.987027 1.918075 3.777055 4.415281 4.881105 2.290605
"ENSG00000116120" 5.224467 5.41167 4.776327 3.69658 4.651576 5.249114 3.592919 4.432133 4.009704 4.890633
"ENSG00000123983" 6.527763 5.204793 5.96254 4.813281 5.988058 5.556296 7.233593 7.233887 6.859636 5.13566
"ENSG00000152056" 3.3717711 0.2932917 3.1448478 3.4542505 4.9613172 1.9874267 1.7321936 3.390932 4.0007059 5.9629793
"ENSG00000085449" 6.931925 6.234009 6.563366 6.437698 6.297909 6.598141 8.492949 8.164219 8.662932 8.823655
"ENSG00000135900" 6.202329 5.654169 5.098752 5.016198 5.343035 4.313737 5.917569 5.671848 5.877208 5.153285
"ENSG00000124019" -0.2879503 2.92239 3.6461864 -0.852166 2.0506953 3.9068052 4.1662934 1.3118937 2.2106241 1.4533872
"ENSG00000036257" 9.090979 9.104236 8.094177 8.208775 8.068473 8.793566 7.887953 6.394204 9.28776 7.276077
"ENSG00000135905" 8.466407 7.850229 9.164345 7.966744 7.361273 7.533779 8.886552 8.124986 7.397607 9.344002
"ENSG00000169047" 3.7915645 2.5736638 1.3371677 3.4577187 2.5425516 2.9796363 2.007085 1.9962292 2.1037837 -0.3653488
"ENSG00000144468" 7.14682 8.56611 6.465357 6.676212 7.567005 6.560216 5.132538 5.684368 5.112396 5.420917
"ENSG00000081052" 6.6853321 2.2519299 -0.6803141 -0.1206419 0.841222 -0.4698978 -1.2051268 0.724324 6.9858604 1.4786235
"ENSG00000169031" 0.83973546 -1.85107936 4.91258201 2.18859144 1.93850381 3.74740287 3.23698905 0.08665491 4.36613048 2.14562251
"ENSG00000168958" 5.491344 6.120667 5.165646 6.888046 6.295775 5.762554 6.652739 6.077927 4.870148 4.881774
"ENSG00000173744" 7.850437 7.639862 8.899131 6.994159 7.426256 8.532659 7.686385 7.496515 6.802326 9.065333
"ENSG00000153823" 4.3916191 0.1224139 5.3151614 0.2555469 2.6495447 0.1649741 3.8268183 4.3507313 5.5909887 5.42637
"ENSG00000153827" 10.284731 10.60996 8.869366 10.527923 8.521304 8.890821 9.272872 9.849438 8.575659 9.836039
"ENSG00000135899" 9.083651 8.213221 8.230879 7.283966 8.842782 7.83574 7.816334 8.402216 8.324912 8.844911
"ENSG00000079263" 6.226179 5.689829 6.436231 5.542816 6.710483 8.58121 5.330958 5.666635 6.695435 6.493759
"ENSG00000185404" 6.840874 6.2004 5.129175 5.84475 5.221062 6.405546 6.926725 4.735505 6.325877 6.252643
"ENSG00000067066" 10.081677 9.957882 8.443689 7.966404 9.251358 10.037618 8.767323 9.476639 9.941874 9.399332
"ENSG00000135932" 9.572578 9.522491 8.510664 7.450641 6.91266 8.739298 8.335988 6.979808 7.893943 7.866039
"ENSG00000135916" 3.5975901 -0.9696455 2.2981311 2.2451342 4.4509647 6.0878276 4.4881461 3.2502689 5.014748 5.1401466
"ENSG00000135898" 4.2805012 4.9847625 4.0856802 1.1232959 3.3765484 2.2098071 2.2593833 1.9271241 2.475022 0.1940311
"ENSG00000173692" 5.7803 6.327942 7.076899 5.754493 6.585725 6.645184 6.496764 6.234686 5.86656 7.04453
"ENSG00000115053" 6.963967 7.387888 7.57974 6.06601 7.883413 6.921702 7.280058 5.943533 6.741529 8.307242
"ENSG00000171596" 3.3810307 0.7148859 0.6556724 0.1517368 -0.9882999 4.6952051 -0.3849773 3.9658971 0.3018305 1.8565883
"ENSG00000187514" 6.516768 8.617888 7.209552 6.825073 5.348234 5.886148 7.222567 7.730315 7.362629 6.493558
"ENSG00000156973" 3.922558 4.263394 3.566356 4.16932 3.845515 4.386921 4.203604 3.612486 3.349343 3.575914
"ENSG00000144524" 3.210752 5.097743 4.526468 4.534189 4.814687 3.748114 5.15451 5.103852 4.726421 4.503472
"ENSG00000144535" 5.758007 4.497076 4.824134 5.66668 3.937889 4.058419 5.752964 3.998543 3.834542 5.753278
"ENSG00000221944" 5.54943 2.084204 4.433498 3.310747 2.518843 4.502085 5.264596 4.327724 3.763771 2.396016
"ENSG00000135930" 6.159918 5.877748 6.539322 5.762212 6.475933 5.655929 5.621664 6.773318 6.040656 5.713785
"ENSG00000204120" 7.829817 6.589639 7.100371 7.178952 6.776609 7.793561 7.436848 7.423027 7.39139 7.644407
"ENSG00000168918" 7.832227 5.74751 6.691405 6.752854 6.853307 7.689852 8.904592 7.772146 6.370278 7.150876
"ENSG00000085978" 6.312469 6.182708 6.103594 5.38772 6.027577 6.067087 6.801422 6.712462 6.790448 6.566313
"ENSG00000077044" 6.754851 7.760102 6.489586 5.70086 4.722552 6.891342 7.110689 6.661249 7.566451 5.116765
"ENSG00000085982" 5.680255 4.92775 4.830086 3.504799 5.497963 4.948682 5.126643 4.968421 5.592554 4.910199
"ENSG00000188042" 7.668545 7.040128 8.001442 8.715869 6.79845 6.687679 6.511631 5.918295 7.319459 7.624378
"ENSG00000157985" 2.577163 5.630532 5.502144 1.380655 3.647619 1.380677 5.032266 4.09489 6.137383 4.166152
"ENSG00000144476" 1.3638525 1.3245817 1.6943594 -1.2385264 1.0352655 2.4734588 -0.6715644 0.8540637 1.9653225 0.9256894
"ENSG00000198612" 4.2144 5.577465 4.860127 5.647347 4.729382 5.260515 5.407466 6.061549 5.823187 5.420033
"ENSG00000163359" 3.7103136 -1.254601 4.0748048 4.0271738 2.3149643 2.7646584 1.2761895 2.9744491 -0.3249422 4.1662378
"ENSG00000124831" 7.485982 9.06063 8.562582 9.032314 7.756193 8.443953 8.811853 9.302602 8.852257 7.314277
"ENSG00000177483" 0.9836932 1.5147838 3.3556407 4.2967543 5.1552032 4.8926112 1.7432982 0.9318328 4.0090865 4.2764317
"ENSG00000184182" 5.34651 6.20425 5.671704 4.202078 4.630502 5.285556 4.822591 3.663572 5.698043 5.346665
"ENSG00000132330" 2.768649 3.038513 1.565959 3.222396 1.430355 1.489994 1.618744 1.012346 2.669834 1.272857
"ENSG00000132323" 5.164 5.261211 3.446013 3.683681 3.565801 5.190577 4.8831 3.790503 5.436683 3.731972
"ENSG00000132326" 2.912778 3.093419 3.326866 3.293438 3.682589 2.055554 2.990962 4.101923 2.431117 4.332988
"ENSG00000204104" 2.236049 3.793397 3.623238 1.859686 3.417786 1.406913 2.628914 1.430986 1.984608 1.390467
"ENSG00000065802" 4.489802 3.440868 5.1498 5.787087 3.665416 6.625522 6.360423 5.822472 4.969019 3.83898
"ENSG00000068024" 7.671076 7.006174 6.926475 5.352072 6.62244 8.103794 6.704379 5.249355 6.829346 6.231264
"ENSG00000130414" 6.290999 6.481042 6.208489 6.584737 5.95272 6.559999 6.771863 6.082836 5.827492 6.950316
"ENSG00000172428" 2.614428 1.089771 1.682556 1.134682 4.505746 1.51817 2.355844 4.450753 1.071675 3.901968
"ENSG00000144504" 5.494476 3.862327 2.481233 5.145245 4.075248 5.734091 5.480124 5.106063 3.221602 6.063946
"ENSG00000188542" 2.796009 2.703753 3.905229 2.694133 2.824058 3.367376 3.468926 3.212481 4.137842 2.67358
"ENSG00000142327" 1.13775692 1.62010528 2.68203312 6.91339331 3.66305072 -0.14311444 6.90972511 0.01891238 4.1285526 -1.22883611
"ENSG00000142330" 2.6208956 5.8017131 5.3549898 3.4699317 0.7035874 3.6176783 3.673113 1.1857997 1.6859361 6.164261
"ENSG00000178623" 3.4143969 -1.4937893 -0.2096801 3.2660202 -0.3565211 -1.2499682 1.8854871 1.5001552 0.9686726 -1.2537558
"ENSG00000162804" 7.2087306 2.9338649 7.0955631 4.0050266 5.7808879 0.6692566 3.3814461 6.1039633 5.0445565 3.0845616
"ENSG00000122085" 6.159097 5.194952 5.917845 6.170508 5.219386 7.214531 7.095376 7.000138 7.232381 5.427352
"ENSG00000115687" 7.277649 3.681332 4.328144 7.342238 3.883298 6.670799 5.543569 3.653047 4.206868 4.728738
"ENSG00000115685" 4.162711 4.247037 4.102231 5.316009 5.1075 5.439427 4.823026 3.343306 4.258648 3.701655
"ENSG00000115677" 8.269286 7.25514 8.502268 7.810402 5.439754 5.473483 7.502349 8.246442 5.675408 6.493374
"ENSG00000168385" 8.775148 8.100012 7.710537 7.971614 7.505031 8.337346 8.011602 8.687307 8.199282 7.478299
"ENSG00000006607" 6.077904 4.205997 3.87887 5.578387 5.544857 5.964679 5.423102 3.803655 5.828553 6.506355
"ENSG00000115694" 5.015998 3.244324 5.668202 3.520851 1.813568 3.45417 3.807479 4.381279 1.383098 3.286629
"ENSG00000176946" 1.8616419 -0.3059207 2.6772893 1.2775617 0.7905786 3.3773823 -0.8177669 -1.9694764 -0.2661247 -0.5971994
"ENSG00000168397" 6.160256 3.084393 3.797008 3.244242 5.938047 6.108673 4.268134 4.983596 5.974701 5.584397
"ENSG00000168393" -0.6149501 -0.8471828 1.0713684 2.5327901 1.3791147 2.2550168 2.2477063 1.5485091 2.6223096 2.5122557
"ENSG00000168395" 4.806295 3.594465 3.682479 5.244103 3.592034 5.388594 4.34477 3.663251 4.56896 3.381614
"ENSG00000180902" 2.8231909 3.6043404 -1.8228249 4.4559312 0.2082258 -0.6340997 1.7941551 3.9927635 2.5390194 -1.1852056
"ENSG00000091181" 1.247019 3.180212 4.297539 5.071368 2.305679 1.890427 3.775957 6.467541 2.889344 7.159786
"ENSG00000072756" 6.603158 5.992883 4.734505 4.577611 5.343367 5.386788 4.814934 6.275225 5.60018 5.301656
"ENSG00000113851" 6.477441 8.427079 7.949577 6.114145 7.277614 6.783559 8.188011 5.8468 7.107552 7.063465
"ENSG00000144455" 5.556262 5.967862 5.801204 4.478453 4.267338 4.28462 4.259934 4.88456 5.412716 5.174458
"ENSG00000175928" -1.2110694 0.8061353 3.709725 1.2233102 3.4314746 3.8459801 5.5672065 -0.2424059 -0.200347 5.845298
"ENSG00000170364" 2.6162577 1.2392736 1.8594803 0.8925418 2.8196854 0.9377331 2.7311833 2.1264335 3.2551473 2.7075739
"ENSG00000150995" 7.24623 8.993185 8.594516 8.396868 7.236132 8.000863 9.170768 8.322521 8.834336 8.001387
"ENSG00000134107" 6.59143 4.840158 6.826395 6.579734 3.9086 7.017301 7.122126 4.142153 6.184012 6.258213
"ENSG00000134108" 5.560068 6.398465 7.253002 6.328704 7.582315 5.777245 6.262204 6.482831 6.464866 6.848986
"ENSG00000134109" 8.058787 6.863239 7.436928 7.747855 6.581754 7.365618 7.101227 8.425849 7.119804 8.197853
"ENSG00000070950" 5.110539 3.758839 3.949974 5.192244 3.192054 3.179114 4.660881 4.72409 3.812532 3.263763
"ENSG00000196220" 4.4584659 1.7056473 4.4810536 2.4501737 2.1103063 1.0468933 0.9278152 4.4478921 1.8107252 5.0807266
"ENSG00000134077" 5.198409 4.275006 4.984878 5.287209 3.290872 4.740837 4.067472 3.328168 3.308839 4.100199
"ENSG00000168137" 7.572876 5.965298 6.380905 7.077138 6.456437 7.725851 6.655525 6.85886 6.709932 6.499237
"ENSG00000163719" 6.920565 4.582891 4.801906 4.726126 5.768432 5.470429 6.943587 6.514083 4.722861 6.870783
"ENSG00000156983" 2.412205 3.784602 4.412096 2.122313 1.676384 2.225854 1.516321 2.32005 6.007005 2.731712
"ENSG00000114026" 3.584889 3.716265 3.445432 5.472784 3.822719 5.397816 4.775582 2.348029 5.62184 4.328836
"ENSG00000134072" 2.0117512 0.8038548 3.0699345 5.5933911 2.9311819 6.2757226 2.4026154 0.7702223 4.9017372 5.6577106
"ENSG00000171148" 6.313634 6.682953 3.425195 4.976992 4.938089 6.317309 2.399603 5.864902 5.068305 4.731028
"ENSG00000241553" 5.046417 7.902817 4.857431 6.823667 5.430659 5.198701 5.142273 6.693388 6.990016 7.504242
"ENSG00000214021" 4.113183 5.725847 5.806484 3.493886 3.934618 5.941415 4.772039 4.230632 2.74705 4.576408
"ENSG00000156990" 3.358988 4.01979 3.886494 2.91524 3.741549 3.182502 2.594022 3.485196 2.827463 4.04153
"ENSG00000171135" 2.736129 3.80899 3.592767 3.212321 4.535869 4.105505 4.252639 3.776725 3.166903 4.380343
"ENSG00000163703" 4.6891032 4.6428346 3.9699261 3.9552941 1.7306784 0.2045036 3.4132344 4.3228014 -0.1595334 2.8442133
"ENSG00000125037" 8.451729 8.41604 6.407257 7.122801 5.731325 9.510023 6.694688 5.900119 6.555786 8.65653
"ENSG00000144554" 4.726462 5.57121 3.79269 5.057259 4.274766 4.105793 5.418815 6.103973 5.20333 4.861714
"ENSG00000254999" 5.703228 7.539265 6.71884 4.954541 6.220394 6.242883 7.398218 5.768382 6.225733 7.689408
"ENSG00000134086" 7.051598 6.376263 5.835965 5.806021 6.577382 6.687172 6.186463 6.103612 6.320408 6.300737
"ENSG00000134070" 3.601053 3.089449 3.216978 1.11111 2.325458 4.030564 2.005061 3.721208 2.651116 4.458754
"ENSG00000157014" 4.418772 4.016925 4.14168 4.828719 4.514904 2.477574 2.144669 2.350197 4.239338 5.734274
"ENSG00000157017" -0.05583263 -0.395928883 3.345148754 -0.615581891 0.008908699 2.98312712 -0.227593683 3.362192376 3.496108668 2.853299508
"ENSG00000157020" 5.479151 5.252629 4.092948 4.61869 5.458818 5.671386 4.393531 5.9126 4.864214 4.872152
"ENSG00000197548" 7.60684 6.648485 7.323563 5.608972 5.371855 6.487874 5.604446 5.592838 7.003332 6.888942
"ENSG00000144560" 5.2133 4.0025 4.930898 5.378089 5.108191 4.58536 4.604077 4.826753 4.552882 3.612071
"ENSG00000144559" 3.189551 4.398209 3.420661 3.324296 2.84126 4.046838 3.127945 3.835736 3.880974 3.61518
"ENSG00000154743" 3.494195 3.716843 3.819316 4.041009 3.143812 4.628484 4.25446 3.859958 4.79933 2.857128
"ENSG00000075975" 4.562991 5.096194 5.118176 4.595411 4.600408 4.819512 4.851257 4.927911 4.542505 5.012128
"ENSG00000132155" 7.867709 8.598225 7.114863 7.479485 9.191949 8.777878 9.140598 8.912994 9.067111 9.261116
"ENSG00000088726" -0.9533351 2.2983614 -1.846352 -1.0527164 2.2533066 -1.2890129 0.5987044 3.1132763 -0.9383033 4.2493251
"ENSG00000144713" 7.784659 8.082543 6.87283 9.025004 9.167259 6.969563 6.411067 7.691661 8.468672 6.534054
"ENSG00000144711" 7.447408 5.132297 5.614305 5.125909 5.860833 6.783197 7.121516 8.436864 7.931364 8.406162
"ENSG00000132182" 7.079511 4.570351 4.236822 8.521306 8.456839 6.761158 5.709557 6.056081 5.68084 7.497703
"ENSG00000163517" 2.03684846 -0.31646759 1.18928854 3.65625706 2.26908938 3.85387461 2.07261668 -0.75394553 0.09985505 -1.55253239
"ENSG00000154764" 1.23840619 -0.98370133 0.90865739 -0.34189866 3.07800094 3.40139657 0.08588559 1.5383621 2.03545424 2.63435067
"ENSG00000163528" 2.896311 1.918609 2.115862 2.5571 2.677709 2.786862 3.24628 3.119897 1.845361 2.618975
"ENSG00000170876" 7.249956 7.336898 7.993099 6.445205 8.017301 7.110477 6.969938 7.677253 7.763541 7.436524
"ENSG00000154767" 5.275607 6.468497 7.708196 7.098716 6.489318 6.047293 7.215526 5.449739 7.256637 6.072244
"ENSG00000170860" 4.81438 2.428535 4.529998 2.126009 2.107503 3.109114 4.535784 2.548202 4.176066 5.017538
"ENSG00000131389" 8.71249 9.126898 7.645987 10.207035 8.69231 9.296738 7.560194 8.347111 8.364381 9.272995
"ENSG00000154781" 5.539343 5.565326 5.182526 5.088819 5.059128 5.161549 5.700345 4.930872 5.531465 5.116954
"ENSG00000177463" 7.038436 7.425698 7.560098 6.665704 7.227235 6.953457 6.845868 7.104785 7.418106 7.065245
"ENSG00000131368" 5.235242 5.214257 5.977885 6.251495 6.503483 6.576319 6.059652 5.377516 6.064979 6.096792
"ENSG00000131381" 5.185487 5.307589 6.010767 5.17089 6.018553 6.185738 6.140278 5.620357 5.764269 5.137912
"ENSG00000131375" 7.092795 7.01854 5.755274 5.910669 5.952071 7.640845 5.842205 6.417548 6.066823 6.288556
"ENSG00000131370" 5.546342 6.706765 7.237474 6.972423 6.686913 7.907173 6.137525 5.576082 6.518642 7.175056
"ENSG00000206562" 4.038585 4.552047 3.80547 4.343998 3.870624 4.510149 3.520966 3.305299 4.326761 3.076291
"ENSG00000144597" 5.515742 6.257572 5.870177 6.163636 6.028804 5.947221 6.106925 5.936058 5.513363 5.376793
"ENSG00000206561" 3.190318 4.441477 2.53637 5.402454 3.45256 5.713036 5.859711 2.720198 1.999483 4.694664
"ENSG00000131373" 4.413344 4.723606 4.572483 3.886527 5.094397 5.202051 3.854455 4.807857 4.750461 3.831903
"ENSG00000169814" 2.825058 4.629198 2.611226 3.645676 2.673181 4.788861 3.063858 3.411582 4.303764 4.287074
"ENSG00000206560" 7.814346 7.747839 8.371446 7.038108 6.848928 5.669187 8.082776 7.896372 8.987479 7.558257
"ENSG00000154813" 4.577312 4.141145 4.843396 5.203775 5.250032 4.426874 5.589951 5.345595 6.355499 5.964873
"ENSG00000154814" 7.152459 8.173322 8.703032 7.224191 7.700802 7.004702 8.132912 8.853392 5.821571 5.991613
"ENSG00000131378" 4.933812 4.49274 5.473775 7.13514 5.073846 5.9675 3.936442 5.951772 5.143017 5.802326
"ENSG00000154822" 9.338882 9.288771 7.737868 7.290766 7.992311 7.488049 9.22562 7.67643 7.091772 8.432722
"ENSG00000131374" 6.619001 7.095138 6.728521 7.820978 6.63565 6.899648 6.572213 6.995266 6.811037 6.957209
"ENSG00000182568" 5.453804 8.085061 6.833737 6.193142 7.319543 7.667967 6.031336 7.452914 8.143685 8.312554
"ENSG00000183960" 1.22836767 3.96422964 -1.53609277 2.43747758 4.93585318 1.22444213 0.82719159 -0.05990879 -0.60644716 -1.78294681
"ENSG00000144566" 6.34198 5.432935 5.833491 5.236786 7.162111 7.442613 5.733669 6.912603 6.46423 7.103577
"ENSG00000114166" 7.446162 8.411519 8.027925 9.452695 10.25954 10.760903 8.647357 9.239988 8.496039 10.427234
"ENSG00000182247" 2.830353 4.41368 1.497197 1.606727 1.988654 4.169988 2.424238 3.172504 2.408813 2.10857
"ENSG00000170142" 5.804439 5.632256 5.274995 5.066932 6.032747 5.147287 4.721822 6.070357 5.212564 4.503557
"ENSG00000197885" 1.4704604 0.4425124 1.2046134 1.0618932 2.2435489 3.0815449 2.2197211 0.6339986 1.3172507 1.4564689
"ENSG00000174748" 9.20646 8.427766 7.553917 7.439896 9.120575 7.88303 8.45968 9.588658 7.970138 7.747915
"ENSG00000174738" 5.276808 5.521543 6.528752 6.065475 5.771494 7.056716 6.007435 6.188389 7.471769 4.743956
"ENSG00000077097" 6.380765 6.960571 7.201006 6.898977 7.76297 9.053513 7.01442 7.832933 8.822763 7.365256
"ENSG00000151092" 7.47487 6.422138 6.118953 6.131874 6.220288 6.571994 7.439039 7.217082 7.713476 7.429822
"ENSG00000151093" 3.857956 2.358132 2.458272 1.650737 2.327877 3.013595 2.591023 3.55156 2.445344 3.071887
"ENSG00000033867" 5.908244 8.029973 6.305601 4.700311 6.392162 4.54639 6.386165 6.997749 4.862308 4.574563
"ENSG00000163508" 2.699413 3.480961 4.460416 5.041249 3.645355 7.354066 4.177508 6.2634 2.532662 5.389711
"ENSG00000187118" 3.652116 3.848343 5.195878 3.693474 5.16735 6.326086 4.474073 7.248909 5.758549 6.138133
"ENSG00000163512" 7.401524 5.095742 3.478909 7.256239 6.388439 5.373241 3.687725 3.946822 7.515738 5.16045
"ENSG00000163513" 8.952676 8.785821 8.609116 9.347257 9.436326 8.356801 8.057468 9.559055 9.712971 9.216983
"ENSG00000163527" 8.440282 6.611953 9.206602 9.332513 7.559858 9.005083 7.493224 8.900305 8.528905 8.893981
"ENSG00000144645" 1.227486 3.041934 2.195667 6.007296 4.005943 2.838239 1.406787 -1.948904 1.653167 5.646768
"ENSG00000197385" -2.0550458 0.2915128 -0.9603101 6.9497148 -0.8706242 4.6496701 -1.5040469 2.4561036 4.8590588 7.2578898
"ENSG00000152642" 4.943982 4.510344 4.349745 5.07734 4.983564 5.280754 5.122842 5.223983 4.596008 4.657844
"ENSG00000153551" 5.994992 3.559717 3.465544 4.680047 4.649255 4.355941 5.871138 4.125017 5.886259 6.109241
